"hotel_id","city","distance","stars","rating","country","city_actual","rating_reviewcount","center1label","center2label","neighbourhood","ratingta","ratingta_count","distance_alter","accommodation_type"
2064,"Berlin",0.7,2,2.9,"Germany","Berlin",10,"City centre","Stasi Prison","Mitte",2.5,27,0.4,"Hostel"
2065,"Berlin",1.6,4,4.5,"Germany","Berlin",296,"City centre","Stasi Prison","Mitte",4.5,2551,0.7,"Hotel"
2066,"Berlin",2.1,2,3.7,"Germany","Berlin",30,"City centre","Stasi Prison","Mitte",4,76,1.4,"Hotel"
2067,"Berlin",2,4,4.5,"Germany","Berlin",51,"City centre","Stasi Prison","Mitte",4.5,185,1.1,"Hotel"
2068,"Berlin",2.4,3,NA,"Germany","Berlin",NA,"City centre","Stasi Prison","Mitte",NA,NA,2,"Apartment"
2069,"Berlin",2.8,3,5,"Germany","Berlin",1,"City centre","Stasi Prison","Mitte",NA,NA,2.3,"Apartment"
2070,"Berlin",1.6,3,4.4,"Germany","Berlin",38,"City centre","Stasi Prison","Mitte",4.5,70,0.8,"Apartment"
2071,"Berlin",0.9,3.5,4,"Germany","Berlin",98,"City centre","Stasi Prison","Moabit",4,108,1.1,"Hotel"
2072,"Berlin",0.8,3.5,4,"Germany","Berlin",66,"City centre","Stasi Prison","Moabit",4,286,1,"Hotel"
2073,"Berlin",0.7,4,4.6,"Germany","Berlin",36,"City centre","Stasi Prison","Moabit",NA,NA,0.9,"Hotel"
2074,"Berlin",0.7,4,4.3,"Germany","Berlin",428,"City centre","Stasi Prison","Moabit",4,1048,0.9,"Hotel"
2075,"Berlin",1.1,4,3.9,"Germany","Berlin",563,"City centre","Stasi Prison","Moabit",3.5,487,1.6,"Hotel"
2076,"Berlin",1,2,4.1,"Germany","Berlin",53,"City centre","Stasi Prison","Moabit",4.5,187,1,"Hostel"
2077,"Berlin",0.5,3,4.4,"Germany","Berlin",154,"City centre","Stasi Prison","Moabit",4,299,0.5,"Hotel"
2078,"Berlin",1.3,4,4.3,"Germany","Berlin",560,"City centre","Stasi Prison","Moabit",4.5,2227,1.2,"Hotel"
2079,"Berlin",1.7,3,4,"Germany","Berlin",451,"City centre","Stasi Prison","Moabit",4,155,2.1,"Hotel"
2080,"Berlin",1.2,2,3.7,"Germany","Berlin",101,"City centre","Stasi Prison","Moabit",4,307,1.3,"Hostel"
2081,"Berlin",1,3,3.7,"Germany","Berlin",200,"City centre","Stasi Prison","Moabit",3.5,142,1.1,"Hotel"
2082,"Berlin",1,3,4,"Germany","Berlin",90,"City centre","Stasi Prison","Moabit",4,88,1.5,"Pension"
2083,"Berlin",1,2.5,3.9,"Germany","Berlin",37,"City centre","Stasi Prison","Moabit",4,3,1.5,"Pension"
2084,"Berlin",1.1,1,NA,"Germany","Berlin",NA,"City centre","Stasi Prison","Moabit",4,2,1.4,"Hostel"
2085,"Berlin",5.6,4,3.7,"Germany","Berlin",525,"City centre","Stasi Prison","Neukoelln",3.5,334,5.6,"Hotel"
2086,"Berlin",3.6,1.5,1.5,"Germany","Berlin",2,"City centre","Stasi Prison","Neukoelln",2,1,3.6,"Hostel"
2087,"Berlin",4,3,4,"Germany","Berlin",27,"City centre","Stasi Prison","Neukoelln",4,71,3.9,"Hotel"
2088,"Berlin",4,4,4,"Germany","Berlin",125,"City centre","Stasi Prison","Neukoelln",4,679,3.9,"Hotel"
2089,"Berlin",5.4,3,4,"Germany","Berlin",48,"City centre","Stasi Prison","Neukoelln",4,267,5.3,"Hotel"
2090,"Berlin",5.1,3,3.7,"Germany","Berlin",111,"City centre","Stasi Prison","Neukoelln",4,32,5.1,"Hotel"
2091,"Berlin",7.1,4,3.9,"Germany","Berlin",110,"City centre","Stasi Prison","Neukoelln",3.5,170,7.1,"Hotel"
2092,"Berlin",7.2,3,3.4,"Germany","Berlin",112,"City centre","Stasi Prison","Neukoelln",3.5,215,7.2,"Hotel"
2093,"Berlin",5,2,4,"Germany","Berlin",60,"City centre","Stasi Prison","Neukoelln",4,131,4.9,"Hostel"
2094,"Berlin",4.9,3,3.7,"Germany","Berlin",437,"City centre","Stasi Prison","Neukoelln",4,183,4.8,"Hotel"
2095,"Berlin",3.7,3,3.7,"Germany","Berlin",102,"City centre","Stasi Prison","Neukoelln",4,567,3.5,"Hotel"
2096,"Berlin",7.1,3,3.7,"Germany","Berlin",59,"City centre","Stasi Prison","Neukoelln",3.5,48,7.1,"Hotel"
2097,"Berlin",3.5,4,4.4,"Germany","Berlin",572,"City centre","Stasi Prison","Prenzlauer Berg",4,441,2.6,"Hotel"
2098,"Berlin",3.2,4,4.8,"Germany","Berlin",47,"City centre","Stasi Prison","Prenzlauer Berg",4.5,287,2.3,"Hotel"
2099,"Berlin",3.8,3,3.5,"Germany","Berlin",21,"City centre","Stasi Prison","Prenzlauer Berg",3.5,33,2.9,"Pension"
2100,"Berlin",3.5,2,4,"Germany","Berlin",2,"City centre","Stasi Prison","Prenzlauer Berg",4,26,2.6,"Pension"
2101,"Berlin",2.8,2,4.4,"Germany","Berlin",36,"City centre","Stasi Prison","Prenzlauer Berg",4.5,305,1.9,"Hostel"
2102,"Berlin",3.9,2,4.4,"Germany","Berlin",36,"City centre","Stasi Prison","Prenzlauer Berg",4.5,98,3,"Pension"
2103,"Berlin",3.5,3,3.7,"Germany","Berlin",48,"City centre","Stasi Prison","Prenzlauer Berg",3,69,2.6,"Pension"
2104,"Berlin",3.5,3.5,3.9,"Germany","Berlin",91,"City centre","Stasi Prison","Prenzlauer Berg",4,31,2.6,"Pension"
2105,"Berlin",3.7,3,4,"Germany","Berlin",40,"City centre","Stasi Prison","Prenzlauer Berg",3.5,61,2.8,"Hotel"
2106,"Berlin",3.5,3,4,"Germany","Berlin",181,"City centre","Stasi Prison","Prenzlauer Berg",4,73,2.7,"Hotel"
2107,"Berlin",3.4,2.5,2.7,"Germany","Berlin",44,"City centre","Stasi Prison","Prenzlauer Berg",3,123,2.5,"Hotel"
2108,"Berlin",3.4,3.5,4.1,"Germany","Berlin",22,"City centre","Stasi Prison","Prenzlauer Berg",4,59,2.5,"Hotel"
2109,"Berlin",3.3,2,3.7,"Germany","Berlin",30,"City centre","Stasi Prison","Prenzlauer Berg",4,135,2.5,"Hotel"
2110,"Berlin",3.4,2,3.7,"Germany","Berlin",48,"City centre","Stasi Prison","Prenzlauer Berg",4,261,2.6,"Hotel"
2111,"Berlin",3.5,3.5,4.1,"Germany","Berlin",10,"City centre","Stasi Prison","Prenzlauer Berg",NA,NA,2.6,"Apartment"
2112,"Berlin",4.6,4.5,4.5,"Germany","Berlin",2026,"City centre","Stasi Prison","Prenzlauer Berg",4.5,2570,3.9,"Hotel"
2113,"Berlin",3.4,3,3.7,"Germany","Berlin",12,"City centre","Stasi Prison","Prenzlauer Berg",4,4,2.5,"Apartment"
2114,"Berlin",3.1,4,4.5,"Germany","Berlin",123,"City centre","Stasi Prison","Prenzlauer Berg",4.5,277,2.2,"Hotel"
2115,"Berlin",3.4,3,3.7,"Germany","Berlin",59,"City centre","Stasi Prison","Prenzlauer Berg",4,91,2.5,"Pension"
2116,"Berlin",3,3,4.5,"Germany","Berlin",49,"City centre","Stasi Prison","Prenzlauer Berg",5,331,2.1,"Apartment"
2117,"Berlin",3,4,4.5,"Germany","Berlin",54,"City centre","Stasi Prison","Prenzlauer Berg",4,161,2.1,"Hotel"
2118,"Berlin",3.5,2,4.4,"Germany","Berlin",45,"City centre","Stasi Prison","Prenzlauer Berg",4.5,106,2.6,"Hostel"
2119,"Berlin",3.8,3,3.4,"Germany","Berlin",19,"City centre","Stasi Prison","Prenzlauer Berg",3,21,2.9,"Hotel"
2120,"Berlin",4,4,4,"Germany","Berlin",211,"City centre","Stasi Prison","Prenzlauer Berg",4,483,3.1,"Hotel"
2121,"Berlin",3,2.5,4.1,"Germany","Berlin",194,"City centre","Stasi Prison","Prenzlauer Berg",4,1664,2.2,"Hotel"
2122,"Berlin",3.8,2,3.7,"Germany","Berlin",163,"City centre","Stasi Prison","Prenzlauer Berg",4,217,2.9,"Hotel"
2123,"Berlin",3.2,4,4,"Germany","Berlin",169,"City centre","Stasi Prison","Prenzlauer Berg",4,219,2.3,"Hotel"
2124,"Berlin",2.9,2,4.4,"Germany","Berlin",32,"City centre","Stasi Prison","Prenzlauer Berg",4.5,723,2,"Hostel"
2125,"Berlin",2.8,3,3.7,"Germany","Berlin",48,"City centre","Stasi Prison","Prenzlauer Berg",3.5,103,2,"Hotel"
2126,"Berlin",3,2,3.7,"Germany","Berlin",125,"City centre","Stasi Prison","Prenzlauer Berg",3.5,417,2.1,"Hotel"
2127,"Berlin",2.7,3.5,4.1,"Germany","Berlin",215,"City centre","Stasi Prison","Prenzlauer Berg",4,169,1.9,"Apartment"
2128,"Berlin",3.4,3,NA,"Germany","Berlin",NA,"City centre","Stasi Prison","Prenzlauer Berg",NA,NA,2.5,"Pension"
2129,"Berlin",4.6,2,3.4,"Germany","Berlin",293,"City centre","Stasi Prison","Prenzlauer Berg",3.5,1422,3.8,"Hostel"
2130,"Berlin",4.6,3.5,4.5,"Germany","Berlin",142,"City centre","Stasi Prison","Prenzlauer Berg",NA,NA,3.8,"Hotel"
2131,"Berlin",3.6,3,2,"Germany","Berlin",8,"City centre","Stasi Prison","Prenzlauer Berg",NA,NA,2.7,"Apart-hotel"
2132,"Berlin",0.8,3,4.1,"Germany","Berlin",143,"City centre","Stasi Prison","Schoeneberg",4,566,1.6,"Hotel"
2133,"Berlin",1.2,3,3.7,"Germany","Berlin",276,"City centre","Stasi Prison","Schoeneberg",3.5,68,1.7,"Hotel"
2134,"Berlin",1.1,3,2.5,"Germany","Berlin",20,"City centre","Stasi Prison","Schoeneberg",3,28,1.7,"Pension"
2135,"Berlin",1.2,3,3.5,"Germany","Berlin",1786,"City centre","Stasi Prison","Schoeneberg",3.5,1484,1.7,"Hotel"
2136,"Berlin",1.1,3.5,4,"Germany","Berlin",1,"City centre","Stasi Prison","Schoeneberg",NA,NA,1.9,"Apart-hotel"
2137,"Berlin",2,2,3,"Germany","Berlin",66,"City centre","Stasi Prison","Schoeneberg",3,20,2.6,"Pension"
2138,"Berlin",1.2,3,3.7,"Germany","Berlin",43,"City centre","Stasi Prison","Schoeneberg",4.5,99,2.1,"Pension"
2139,"Berlin",1.2,3,3.4,"Germany","Berlin",201,"City centre","Stasi Prison","Schoeneberg",3.5,184,1.9,"Hotel"
2140,"Berlin",1.7,2,3.7,"Germany","Berlin",127,"City centre","Stasi Prison","Schoeneberg",4,182,2.4,"Hotel"
2141,"Berlin",2.2,2.5,2,"Germany","Berlin",23,"City centre","Stasi Prison","Schoeneberg",2.5,56,2.9,"Hotel"
2142,"Berlin",2,3.5,3.9,"Germany","Berlin",29,"City centre","Stasi Prison","Schoeneberg",4,71,2.6,"Hotel"
2143,"Berlin",2.2,3.5,2,"Germany","Berlin",2,"City centre","Stasi Prison","Schoeneberg",NA,NA,2.9,"Apartment"
2144,"Berlin",1.4,2,3,"Germany","Berlin",37,"City centre","Stasi Prison","Schoeneberg",3,71,2.3,"Hotel"
2145,"Berlin",2.3,3,4.5,"Germany","Berlin",2,"City centre","Stasi Prison","Schoeneberg",NA,NA,2.8,"Apartment"
2146,"Berlin",1.2,3,3.7,"Germany","Berlin",961,"City centre","Stasi Prison","Schoeneberg",4,684,1.7,"Hotel"
2147,"Berlin",1.3,3,2.4,"Germany","Berlin",65,"City centre","Stasi Prison","Schoeneberg",2,147,1.8,"Hotel"
2148,"Berlin",1.4,3,4.4,"Germany","Berlin",403,"City centre","Stasi Prison","Schoeneberg",4.5,696,2,"Hotel"
2149,"Berlin",1.2,3,4.6,"Germany","Berlin",18,"City centre","Stasi Prison","Schoeneberg",4.5,198,2,"Guest House"
2150,"Berlin",11,3.5,4.1,"Germany","Schoenefeld",307,"City centre","Stasi Prison","Schoenefeld",4,404,11,"Hotel"
2151,"Berlin",11,4,4.3,"Germany","Schoenefeld",160,"City centre","Stasi Prison","Schoenefeld",4,475,11,"Hotel"
2152,"Berlin",14,2.5,4.3,"Germany","Schoenefeld",13,"City centre","Stasi Prison","Schoenefeld",4.5,20,14,"Pension"
2153,"Berlin",11,4,3.9,"Germany","Schoenefeld",35,"City centre","Stasi Prison","Schoenefeld",3.5,96,11,"Hotel"
2154,"Berlin",6.3,3,4,"Germany","Berlin",120,"City centre","Stasi Prison","Spandau",4,84,6.8,"Hotel"
2155,"Berlin",6,4,4,"Germany","Berlin",261,"City centre","Stasi Prison","Spandau",4,267,6.6,"Hotel"
2156,"Berlin",6,3.5,3.7,"Germany","Berlin",110,"City centre","Stasi Prison","Spandau",3.5,79,6.6,"Hotel"
2157,"Berlin",6.5,2.5,4,"Germany","Berlin",95,"City centre","Stasi Prison","Spandau",4,488,7.1,"Hotel"
2158,"Berlin",6.3,4,4.1,"Germany","Berlin",170,"City centre","Stasi Prison","Spandau",4,436,6.8,"Hotel"
2159,"Berlin",3.6,4,3.9,"Germany","Berlin",141,"City centre","Stasi Prison","Spandau",4,514,4,"Hotel"
2160,"Berlin",6.4,3,4.4,"Germany","Berlin",49,"City centre","Stasi Prison","Spandau",4.5,67,6.9,"Hotel"
2161,"Berlin",4.1,4,3.5,"Germany","Berlin",125,"City centre","Stasi Prison","Spandau",3.5,694,4.5,"Hotel"
2162,"Berlin",7.1,3,3.2,"Germany","Berlin",22,"City centre","Stasi Prison","Spandau",3,30,7.6,"Pension"
2163,"Berlin",6.9,2.5,1,"Germany","Berlin",1,"City centre","Stasi Prison","Spandau",NA,NA,7.5,"Hotel"
2164,"Berlin",3.7,3,4.1,"Germany","Berlin",256,"City centre","Stasi Prison","Tempelhof",4,81,4.1,"Hotel"
2165,"Berlin",3.8,3,3.7,"Germany","Berlin",44,"City centre","Stasi Prison","Tempelhof",4,40,4.1,"Hotel"
2166,"Berlin",2.8,2.5,4.3,"Germany","Berlin",49,"City centre","Stasi Prison","Tempelhof-Schoeneberg",4.5,46,3.6,"Pension"
2167,"Berlin",2.9,3.5,4.1,"Germany","Berlin",203,"City centre","Stasi Prison","Tempelhof-Schoeneberg",4,158,3.7,"Hotel"
2168,"Berlin",3.5,3,4.4,"Germany","Berlin",108,"City centre","Stasi Prison","Tempelhof-Schoeneberg",4.5,163,4.3,"Hotel"
2169,"Berlin",3.1,3,4.4,"Germany","Berlin",13,"City centre","Stasi Prison","Tempelhof-Schoeneberg",4.5,17,3.8,"Pension"
2170,"Berlin",7.8,3,4.4,"Germany","Berlin",20,"City centre","Stasi Prison","Tempelhof-Schoeneberg",NA,NA,8.3,"Apartment"
2171,"Berlin",1.1,3,4.1,"Germany","Berlin",346,"City centre","Stasi Prison","Tiergarten",4,482,1.3,"Hotel"
2172,"Berlin",0.5,5,4.6,"Germany","Berlin",767,"City centre","Stasi Prison","Tiergarten",4.5,2498,1.4,"Hotel"
2173,"Berlin",0.6,5,4.6,"Germany","Berlin",1837,"City centre","Stasi Prison","Tiergarten",4.5,3427,1.4,"Hotel"
2174,"Berlin",0.3,5,4.8,"Germany","Berlin",308,"City centre","Stasi Prison","Tiergarten",4.5,1645,1.2,"Hotel"
2175,"Berlin",1.3,3.5,4.5,"Germany","Berlin",146,"City centre","Stasi Prison","Tiergarten",4.5,64,1.6,"Apart-hotel"
2176,"Berlin",1.2,3.5,4.5,"Germany","Berlin",112,"City centre","Stasi Prison","Tiergarten",4.5,220,1.3,"Hotel"
2177,"Berlin",1.2,4,4.5,"Germany","Berlin",1667,"City centre","Stasi Prison","Tiergarten",4.5,3221,1.3,"Hotel"
2178,"Berlin",0.8,3.5,3.9,"Germany","Berlin",46,"City centre","Stasi Prison","Tiergarten",3.5,71,1.4,"Pension"
2179,"Berlin",0.6,3,3.9,"Germany","Berlin",596,"City centre","Stasi Prison","Tiergarten",4,227,1.4,"Hotel"
2180,"Berlin",0.8,2,3.7,"Germany","Berlin",88,"City centre","Stasi Prison","Tiergarten",3.5,89,1.2,"Hostel"
2181,"Berlin",0.7,3.5,4,"Germany","Berlin",693,"City centre","Stasi Prison","Tiergarten",4,1113,1.5,"Hotel"
2182,"Berlin",1.2,3,2.9,"Germany","Berlin",37,"City centre","Stasi Prison","Tiergarten",3,50,1.6,"Pension"
2183,"Berlin",0.7,3.5,4.1,"Germany","Berlin",569,"City centre","Stasi Prison","Tiergarten",4,953,1.5,"Hotel"
2184,"Berlin",0.7,4,4,"Germany","Berlin",185,"City centre","Stasi Prison","Tiergarten",4,661,1.5,"Hotel"
2185,"Berlin",0.7,4.5,4,"Germany","Berlin",2377,"City centre","Stasi Prison","Tiergarten",4,3339,1.4,"Hotel"
2186,"Berlin",0.6,5,4.4,"Germany","Berlin",833,"City centre","Stasi Prison","Tiergarten",4,2071,1.3,"Hotel"
2187,"Berlin",1,5,4.6,"Germany","Berlin",768,"City centre","Stasi Prison","Tiergarten",4.5,3110,1,"Hotel"
2188,"Berlin",1,3,3.4,"Germany","Berlin",89,"City centre","Stasi Prison","Tiergarten",3.5,289,1.5,"Hotel"
2189,"Berlin",1.1,3,3.7,"Germany","Berlin",105,"City centre","Stasi Prison","Tiergarten",4,96,1.5,"Pension"
2190,"Berlin",1,5,4.6,"Germany","Berlin",373,"City centre","Stasi Prison","Tiergarten",4.5,2331,0.9,"Hotel"
2191,"Berlin",1,2.5,3.5,"Germany","Berlin",63,"City centre","Stasi Prison","Tiergarten",3,108,1.2,"Pension"
2192,"Berlin",1,3,2.5,"Germany","Berlin",57,"City centre","Stasi Prison","Tiergarten",2,168,1.3,"Hotel"
2193,"Berlin",1,4,4.4,"Germany","Berlin",150,"City centre","Stasi Prison","Tiergarten",4,126,1.4,"Apart-hotel"
2194,"Berlin",0.7,4.5,4.3,"Germany","Berlin",398,"City centre","Stasi Prison","Tiergarten",4,1292,1,"Hotel"
2195,"Berlin",0.4,4.5,4.5,"Germany","Berlin",829,"City centre","Stasi Prison","Tiergarten",4.5,933,1.2,"Hotel"
2196,"Berlin",5.3,4,4.5,"Germany","Berlin",291,"City centre","Stasi Prison","Weissensee",4.5,385,4.4,"Hotel"
2197,"Berlin",4.7,3,3.9,"Germany","Berlin",14,"City centre","Stasi Prison","Weissensee",4,9,3.8,"Pension"
2198,"Berlin",4.8,2.5,3.4,"Germany","Berlin",18,"City centre","Stasi Prison","Weissensee",3,20,3.9,"Pension"
2199,"Berlin",0.7,3,3.7,"Germany","Berlin",134,"City centre","Stasi Prison","West Berlin Centre",3.5,293,1.6,"Hotel"
2200,"Berlin",0.7,2.5,3,"Germany","Berlin",110,"City centre","Stasi Prison","West Berlin Centre",3,116,1.6,"Hotel"
2201,"Berlin",1.1,5,4.6,"Germany","Berlin",848,"City centre","Stasi Prison","West Berlin Centre",4.5,2829,2,"Hotel"
2202,"Berlin",1.1,4,4.4,"Germany","Berlin",1420,"City centre","Stasi Prison","West Berlin Centre",4,1245,1.9,"Hotel"
2203,"Berlin",1.1,5,4.5,"Germany","Berlin",309,"City centre","Stasi Prison","West Berlin Centre",4.5,2995,2,"Hotel"
2204,"Berlin",1,3,4,"Germany","Berlin",7,"City centre","Stasi Prison","West Berlin Centre",4,180,1.8,"Hotel"
2205,"Berlin",0.8,2.5,4.4,"Germany","Berlin",332,"City centre","Stasi Prison","West Berlin Centre",4.5,1035,1.7,"Hotel"
2206,"Berlin",0.8,3,3.7,"Germany","Berlin",656,"City centre","Stasi Prison","West Berlin Centre",4,1009,1.6,"Hotel"
2207,"Berlin",1.5,3,3.5,"Germany","Berlin",133,"City centre","Stasi Prison","West Berlin Centre",3.5,88,2.4,"Hotel"
2208,"Berlin",1.6,3.5,4.1,"Germany","Berlin",15,"City centre","Stasi Prison","West Berlin Centre",4,152,2.5,"Hotel"
2209,"Berlin",1.6,4,4,"Germany","Berlin",144,"City centre","Stasi Prison","West Berlin Centre",4,392,2.5,"Hotel"
2210,"Berlin",1.6,3,3.7,"Germany","Berlin",128,"City centre","Stasi Prison","West Berlin Centre",4,135,2.5,"Pension"
2211,"Berlin",0.8,4,4.6,"Germany","Berlin",575,"City centre","Stasi Prison","West Berlin Centre",4.5,1359,1.7,"Hotel"
2212,"Berlin",0.8,5,4.5,"Germany","Berlin",1175,"City centre","Stasi Prison","West Berlin Centre",4.5,1947,1.7,"Hotel"
2213,"Berlin",1.1,4.5,4.3,"Germany","Berlin",363,"City centre","Stasi Prison","West Berlin Centre",4,359,2,"Hotel"
2214,"Berlin",1.3,3,3.7,"Germany","Berlin",29,"City centre","Stasi Prison","West Berlin Centre",4,120,2.2,"Pension"
2215,"Berlin",1.3,3,3.7,"Germany","Berlin",71,"City centre","Stasi Prison","West Berlin Centre",4,79,2.2,"Pension"
2216,"Berlin",1.1,4.5,4,"Germany","Berlin",366,"City centre","Stasi Prison","West Berlin Centre",4,962,2,"Hotel"
2217,"Berlin",1.2,3,4,"Germany","Berlin",82,"City centre","Stasi Prison","West Berlin Centre",4,270,2.2,"Hotel"
2218,"Berlin",1.1,4,4,"Germany","Berlin",149,"City centre","Stasi Prison","West Berlin Centre",3.5,220,1.9,"Hotel"
2219,"Berlin",1.1,3,4.5,"Germany","Berlin",52,"City centre","Stasi Prison","West Berlin Centre",4.5,309,1.9,"Pension"
2220,"Berlin",1,3,3.9,"Germany","Berlin",211,"City centre","Stasi Prison","West Berlin Centre",4,625,1.8,"Hotel"
2221,"Berlin",1.1,3,4.3,"Germany","Berlin",175,"City centre","Stasi Prison","West Berlin Centre",4.5,185,2,"Apart-hotel"
2222,"Berlin",1.3,4,4.4,"Germany","Berlin",182,"City centre","Stasi Prison","West Berlin Centre",4.5,364,2.2,"Hotel"
2223,"Berlin",1.3,4,4.1,"Germany","Berlin",256,"City centre","Stasi Prison","West Berlin Centre",4,1122,2.2,"Hotel"
2224,"Berlin",1,NA,3.5,"Germany","Berlin",368,"City centre","Stasi Prison","West Berlin Centre",3.5,2188,1.9,"Hotel"
2225,"Berlin",0.9,5,4.5,"Germany","Berlin",294,"City centre","Stasi Prison","West Berlin Centre",4.5,1526,1.8,"Hotel"
2226,"Berlin",1,4.5,4.4,"Germany","Berlin",187,"City centre","Stasi Prison","West Berlin Centre",4.5,496,1.9,"Hotel"
2227,"Berlin",1,3,4,"Germany","Berlin",378,"City centre","Stasi Prison","West Berlin Centre",4,760,1.9,"Hotel"
2228,"Berlin",1.2,3.5,4,"Germany","Berlin",340,"City centre","Stasi Prison","West Berlin Centre",4,193,2.1,"Apartment"
2229,"Berlin",1.2,3,4,"Germany","Berlin",234,"City centre","Stasi Prison","West Berlin Centre",4,709,2.1,"Hotel"
2230,"Berlin",1.1,4,4.5,"Germany","Berlin",760,"City centre","Stasi Prison","West Berlin Centre",4.5,1905,2,"Hotel"
2231,"Berlin",1,3,3.4,"Germany","Berlin",219,"City centre","Stasi Prison","West Berlin Centre",3.5,712,1.9,"Hotel"
2232,"Berlin",1.1,3,3.7,"Germany","Berlin",201,"City centre","Stasi Prison","West Berlin Centre",3.5,488,1.8,"Hotel"
2233,"Berlin",1.4,2.5,2.5,"Germany","Berlin",68,"City centre","Stasi Prison","West Berlin Centre",3,92,2.3,"Hotel"
2234,"Berlin",1.2,3,4,"Germany","Berlin",51,"City centre","Stasi Prison","West Berlin Centre",4.5,302,2.1,"Pension"
2235,"Berlin",1.3,4,4.4,"Germany","Berlin",307,"City centre","Stasi Prison","West Berlin Centre",4,830,2.2,"Hotel"
2236,"Berlin",0.9,3.5,4.4,"Germany","Berlin",50,"City centre","Stasi Prison","West Berlin Centre",4.5,81,1.8,"Hotel"
2237,"Berlin",1.3,3,4.1,"Germany","Berlin",15,"City centre","Stasi Prison","West Berlin Centre",4,52,2.2,"Hotel"
2238,"Berlin",1,NA,4.5,"Germany","Berlin",90,"City centre","Stasi Prison","West Berlin Centre",4,406,1.9,"Hotel"
2239,"Berlin",0.9,4,3.9,"Germany","Berlin",140,"City centre","Stasi Prison","West Berlin Centre",4,1318,1.7,"Hotel"
2240,"Berlin",1,3,3.9,"Germany","Berlin",68,"City centre","Stasi Prison","West Berlin Centre",3,35,1.7,"Apart-hotel"
2241,"Berlin",1.5,4,3.9,"Germany","Berlin",180,"City centre","Stasi Prison","West Berlin Centre",4,524,2.4,"Hotel"
2242,"Berlin",1.5,3,3.7,"Germany","Berlin",462,"City centre","Stasi Prison","West Berlin Centre",4,482,2.4,"Hotel"
2243,"Berlin",1.4,4,4.4,"Germany","Berlin",114,"City centre","Stasi Prison","West Berlin Centre",4.5,1271,2.3,"Hotel"
2244,"Berlin",1.2,3,3.7,"Germany","Berlin",706,"City centre","Stasi Prison","West Berlin Centre",4,697,2,"Hotel"
2245,"Berlin",1.2,4,4.5,"Germany","Berlin",228,"City centre","Stasi Prison","West Berlin Centre",4.5,1259,2,"Hotel"
2246,"Berlin",1.3,4,4.5,"Germany","Berlin",61,"City centre","Stasi Prison","West Berlin Centre",4.5,273,2.2,"Hotel"
2247,"Berlin",1.9,3,2.7,"Germany","Berlin",125,"City centre","Stasi Prison","West Berlin Centre",3,148,2.8,"Hotel"
2248,"Berlin",1.1,4,4.4,"Germany","Berlin",545,"City centre","Stasi Prison","West Berlin Centre",4.5,676,2,"Hotel"
2249,"Berlin",1.2,5,4.1,"Germany","Berlin",882,"City centre","Stasi Prison","West Berlin Centre",4,1740,2.1,"Hotel"
2250,"Berlin",1.4,4,3.7,"Germany","Berlin",415,"City centre","Stasi Prison","West Berlin Centre",3.5,1013,2.3,"Hotel"
2251,"Berlin",1.9,3,3.9,"Germany","Berlin",1075,"City centre","Stasi Prison","West Berlin Centre",3.5,451,2.7,"Hotel"
2252,"Berlin",1.9,3,3.4,"Germany","Berlin",275,"City centre","Stasi Prison","West Berlin Centre",3,153,2.8,"Hotel"
2253,"Berlin",1.5,4,4.4,"Germany","Berlin",514,"City centre","Stasi Prison","West Berlin Centre",4.5,863,2.4,"Hotel"
2254,"Berlin",1.4,NA,4,"Germany","Berlin",383,"City centre","Stasi Prison","West Berlin Centre",4,513,2.3,"Hotel"
2255,"Berlin",1.1,5,4.5,"Germany","Berlin",158,"City centre","Stasi Prison","West Berlin Centre",4,482,2,"Hotel"
2256,"Berlin",1.6,4,4.4,"Germany","Berlin",191,"City centre","Stasi Prison","West Berlin Centre",4,239,2.5,"Hotel"
2257,"Berlin",1.7,3,3,"Germany","Berlin",21,"City centre","Stasi Prison","West Berlin Centre",3,50,2.6,"Hotel"
2258,"Berlin",1.7,3,3.2,"Germany","Berlin",31,"City centre","Stasi Prison","West Berlin Centre",4.5,146,2.6,"Hotel"
2259,"Berlin",1,4,3.7,"Germany","Berlin",568,"City centre","Stasi Prison","West Berlin Centre",4,1700,1.9,"Hotel"
2260,"Berlin",1.5,3,3.2,"Germany","Berlin",367,"City centre","Stasi Prison","West Berlin Centre",3.5,944,2.4,"Hotel"
2261,"Berlin",1.5,4,4,"Germany","Berlin",355,"City centre","Stasi Prison","West Berlin Centre",4,937,2.4,"Hotel"
2262,"Berlin",1.5,NA,4.4,"Germany","Berlin",302,"City centre","Stasi Prison","West Berlin Centre",4.5,869,2.4,"Apart-hotel"
2263,"Berlin",1.3,2,3.9,"Germany","Berlin",15,"City centre","Stasi Prison","West Berlin Centre",3.5,44,2.2,"Hostel"
2264,"Berlin",1.5,4,4.3,"Germany","Berlin",231,"City centre","Stasi Prison","West Berlin Centre",4.5,912,2.5,"Hotel"
2265,"Berlin",1,5,4.3,"Germany","Berlin",1543,"City centre","Stasi Prison","West Berlin Centre",4,4254,1.9,"Hotel"
2266,"Berlin",0.9,4,4.3,"Germany","Berlin",475,"City centre","Stasi Prison","West Berlin Centre",4,687,1.7,"Hotel"
2267,"Berlin",1.3,4,3.5,"Germany","Berlin",509,"City centre","Stasi Prison","West Berlin Centre",3.5,2165,2.2,"Hotel"
