X,Y,OBJECTID,LOCNUM,CONAME,STREET,CITY,STATE,STATE_NAME,ZIP,ZIP4,NAICS,SIC,SALESVOL,HDBRCH,ULTNUM,PUBPRV,EMPNUM,FRNCOD,ISCODE,SQFTCODE,LOC_NAME,STATUS,SCORE,SOURCE,REC_TYPE
-117.7875,34.0623,6233673,503891053,ACE MARKET,FAIRPLEX DR,POMONA,CA,California,91768,1100,44511001,541101,264.00000000000,,000000000,,1.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.8373,34.1057,12387708,861856110,FOOTHILL DAIRY DRIVE IN,S VALLEY CENTER AVE,SAN DIMAS,CA,California,91773,2846,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-117.8366,34.1074,771276,172691404,STATER BROS MARKETS,W ARROW HWY,SAN DIMAS,CA,California,91773,2331,44511003,541105,10028.00000000000,2,861921039,,38.00000000000,{,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-117.8274,34.1068,8086245,700744551,SMART & FINAL EXTRA!,W ARROW HWY,SAN DIMAS,CA,California,91773,2422,44511003,541105,3959.00000000000,2,617177407,2,15.00000000000,2,,7,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.8239,34.1066,11417763,734341893,TRADER JOE'S,W ARROW HWY,SAN DIMAS,CA,California,91773,2446,44511003,541105,15833.00000000000,2,305504573,,60.00000000000,+,,5,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.829,34.1173,11424226,734390021,ALDI,S LONE HILL AVE,GLENDORA,CA,California,91740,4507,44511003,541105,2639.00000000000,2,200026573,,10.00000000000,a,,5,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.8269,34.1167,11540529,735518591,WALMART GROCERY PICKUP,AUTO CENTRE DR,GLENDORA,CA,California,91740,6700,44511009,541110,2903.00000000000,2,005889993,2,11.00000000000,H,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-117.8039,34.106,910457,212508626,ALBERTSONS,E BONITA AVE,SAN DIMAS,CA,California,91773,3186,44511003,541105,26387.00000000000,2,579284589,,100.00000000000,D,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-117.8115,34.1023,5291108,436552858,MEYCOV FOOD USA LTD,S CATARACT AVE,SAN DIMAS,CA,California,91773,2973,44511002,541104,1320.00000000000,,000000000,,5.00000000000,,,5,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.8076,34.1035,6233479,503875726,HIGHLAND FOOD MARKET,W ARROW HWY,SAN DIMAS,CA,California,91773,3363,44511001,541101,264.00000000000,,000000000,,1.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-117.8115,34.1023,12699416,904036037,EXOTIC GROCER,S CATARACT AVE,SAN DIMAS,CA,California,91773,2973,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.7697,34.0622,768997,172408627,INLAND DAIRY,W HOLT AVE,POMONA,CA,California,91768,3444,44511003,541105,264.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7809,34.0568,2269258,402002944,MARTIN PUREFOODS,W 2ND ST,POMONA,CA,California,91766,1253,44511002,541104,1320.00000000000,,000000000,,5.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7646,34.062,2495636,403213773,NOBLE MINI MARKET & TOBACCO,W HOLT AVE,POMONA,CA,California,91768,3406,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.7842,34.0588,4686182,430974169,EL AGUILA FOODS,MOUNT VERNON AVE,POMONA,CA,California,91768,3314,44511002,541104,1320.00000000000,,000000000,,5.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7783,34.0625,6233775,503898215,CARDENAS MARKET,W HOLT AVE,POMONA,CA,California,91768,3341,44511003,541105,17680.00000000000,2,614447001,,67.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7673,34.062,7078339,613389154,JOOS MARKET,W HOLT AVE,POMONA,CA,California,91768,3428,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.7641,34.0624,9911916,719424673,SUPER SAVE,W HOLT AVE,POMONA,CA,California,91768,3407,44511001,541101,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7484,34.0647,771054,172656837,ART'S MARKET,N GIBBS ST,POMONA,CA,California,91767,4619,44511001,541101,264.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7529,34.0683,771101,172666059,STATER BROS MARKETS,N GAREY AVE,POMONA,CA,California,91767,3801,44511003,541105,23749.00000000000,2,861921039,,90.00000000000,{,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7365,34.0555,6233213,503857211,BROTHERS MARKET,E MISSION BLVD,POMONA,CA,California,91766,2134,44511001,541101,1584.00000000000,,000000000,,6.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.7546,34.0615,6233785,503898850,GOLD STRIKE MARKETS,N PARK AVE,POMONA,CA,California,91768,3841,44511003,541105,1056.00000000000,,000000000,,4.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.7554,34.0626,6529077,544837545,POMONA HAPPY MARKET,W HOLT AVE,POMONA,CA,California,91768,3602,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7479,34.0606,9180319,715045722,SHIM'S FOOD LLC,E MONTEREY AVE,POMONA,CA,California,91767,,44511002,541104,1320.00000000000,,000000000,,5.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-117.7479,34.0609,9476155,717326275,SHIM'S FOOD,N GIBBS ST,POMONA,CA,California,91767,5414,44511002,541104,1320.00000000000,,000000000,,5.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7541,34.0699,10731473,724121503,CALIFORNIA DESERT FOODS,N GORDON ST,POMONA,CA,California,91768,3136,44511003,541105,528.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7539,34.0786,11419713,734361972,SMART & FINAL EXTRA!,W WILLOW ST,POMONA,CA,California,91768,1828,44511003,541105,6333.00000000000,2,617177407,2,24.00000000000,2,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-117.7525,34.0752,12697482,904003038,J D M FOODS LLC,N GAREY AVE,POMONA,CA,California,91767,2911,44511002,541104,1320.00000000000,,000000000,,5.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
